,Date,Open,High,Low,Close,Adj Close,Volume,Name,Change,RSI,OBV,OBV_Regression,Close_Regression,OBV_Regression_err,Close_Regression_err,EMA26,EMA12,MACD
107,2021-03-24,667.9099731445312,668.02001953125,630.1099853515625,630.27001953125,630.27001953125,33795200,TSLA,-31.88995361328125,51.73760807179283,434261600,-15.397202073424724,3.96424822126116,2912138.7732064812,2.2148261314978757,690.9476750862286,666.5219477022434,-24.42572738398519
108,2021-03-25,613.0,645.5,609.5,640.3900146484375,640.3900146484375,39224900,TSLA,10.1199951171875,55.358153424414276,473486500,-27.215231969655495,3.0360706874302457,2327276.403534237,2.371403321204623,687.2026632019479,662.5016503093502,-24.701012892597646
109,2021-03-26,641.8699951171875,643.8200073242188,599.8900146484375,618.7100219726562,618.7100219726562,33852800,TSLA,-21.67999267578125,61.371804086661875,439633700,-26.095233587629007,1.5353570120675222,2383806.6342274765,2.4206610135999362,682.1291342220004,655.7644767190897,-26.364657502910745
110,2021-03-29,615.6400146484375,616.47998046875,596.02001953125,611.2899780273438,611.2899780273438,28637000,TSLA,-7.4200439453125,49.14549662366262,410996700,-17.19820363239225,-1.2461776733398435,2279633.6603129264,2.308510465244957,676.8817893186924,648.9222461511288,-27.959543167563652
111,2021-03-30,601.75,637.6599731445312,591.010009765625,635.6199951171875,635.6199951171875,39432400,TSLA,24.33001708984375,34.04519443896761,450429100,-17.372961104903542,-5.285928126743861,2280942.102595715,1.1395409084884418,673.825360118581,646.8757459920608,-26.949614126520146
112,2021-03-31,646.6199951171875,672.0,641.1099853515625,667.9299926757812,667.9299926757812,33337300,TSLA,32.30999755859375,40.21191681222366,417091800,-2.158460420357582,-5.730463300432477,1743128.2083804728,1.0463843897998868,673.3886662339291,650.1148608664794,-23.273805367449768
113,2021-04-01,688.3699951171875,692.4199829101562,659.4199829101562,661.75,661.75,35298400,TSLA,-6.17999267578125,40.29578273979073,452390200,2.272613386548538,-5.389391871861049,1542726.8929501781,1.1773737576660044,672.5265428091936,651.9048822716363,-20.621660537557318
114,2021-04-05,707.7100219726562,708.1599731445312,684.7000122070312,691.0499877929688,691.0499877929688,41842800,TSLA,29.29998779296875,42.87048144280401,494233000,7.179283141821008,-4.301213727678571,1497358.6048896017,1.3322668056894147,673.8986498450288,657.9272061979951,-15.971443647033652
115,2021-04-06,690.2999877929688,696.5499877929688,681.3699951171875,691.6199951171875,691.6199951171875,28271800,TSLA,0.57000732421875,49.69781807251405,465961200,12.485433547054571,-2.513071550641741,1661492.860282979,1.6318960844133756,675.2113420874109,663.1107121855632,-12.100629901847697
116,2021-04-07,687.0,691.3800048828125,667.8400268554688,670.969970703125,670.969970703125,26309400,TSLA,-20.6500244140625,47.82255395056929,439651800,8.94326174148022,-0.2951071602957589,1557821.5910080813,1.6646147740409805,674.8971664293157,664.3198288805727,-10.577337548743003
117,2021-04-08,677.3800048828125,689.5499877929688,671.6500244140625,683.7999877929688,683.7999877929688,23924300,TSLA,12.83001708984375,49.97173371764667,415727500,5.325885095107028,0.5774638584681919,1564597.880193006,1.6428934205399697,675.5566346784751,667.3167764055568,-8.239858272918354
118,2021-04-09,677.77001953125,680.969970703125,669.4299926757812,677.02001953125,677.02001953125,21437100,TSLA,-6.77996826171875,58.4353381637141,394290400,4.076513119728858,2.504178074428013,1613959.376790855,1.3734895308148167,675.6650335564585,668.8095830402788,-6.855450516179758
119,2021-04-12,685.7000122070312,704.7999877929688,682.0900268554688,701.97998046875,701.97998046875,29135700,TSLA,24.9599609375,58.61257038708234,423426100,-3.615289891439398,2.9357138497488835,1776556.72854527,1.3459200234197624,677.6142888832949,673.9127211061974,-3.701567777097466
120,2021-04-13,712.7000122070312,763.0,710.6599731445312,762.3200073242188,762.3200073242188,44652800,TSLA,60.34002685546875,66.84342162834685,468078900,-1.2227671531081805,3.9548919677734373,1719443.7108738457,1.328056707789681,683.8887865455855,687.513842062816,3.625055517230521
121,2021-04-14,770.7000122070312,780.7899780273438,728.030029296875,732.22998046875,732.22998046875,49017400,TSLA,-30.09002685546875,76.40158572123784,517096300,1.9258593520919571,6.7466066632952,1787650.5153264226,1.4522441133250201,687.4696157250792,694.3932479714213,6.923632246342095
122,2021-04-15,743.0999755859375,743.6900024414062,721.3099975585938,738.8499755859375,738.8499755859375,27848900,TSLA,6.6199951171875,76.06375733769444,489247400,6.152891616833013,8.23235560825893,2030773.684404215,1.2103098695214909,691.275568307365,701.2327445275007,9.957176220135693
123,2021-04-16,728.6500244140625,749.4099731445312,724.5999755859375,739.780029296875,739.780029296875,27979500,TSLA,0.9300537109375,78.84982778073041,517226900,9.663883724416575,8.722212873186383,2085798.6422157306,1.1711123981694638,694.868491343625,707.1630960304814,12.29460468685636
124,2021-04-19,719.5999755859375,725.4000244140625,691.7999877929688,714.6300048828125,714.6300048828125,39686200,TSLA,-25.1500244140625,79.87432861181331,556913100,21.074831344678472,9.136678641183034,2064661.8459468866,1.1066288801450492,696.3323071613426,708.3118512385323,11.979544077189757
125,2021-04-20,717.4199829101562,737.25,710.6900024414062,718.989990234375,718.989990234375,35609000,TSLA,4.3599853515625,74.60141069050104,521304100,31.84707905392195,7.948001098632814,2252430.885226784,1.2717626090242677,698.0106540556413,709.9546418532773,11.943987797635941
126,2021-04-21,704.77001953125,744.8400268554688,698.0,744.1199951171875,744.1199951171875,31215500,TSLA,25.1300048828125,72.64417843976167,490088600,32.27002309990799,6.313750566755022,2254698.761348342,1.2668973817118907,701.4261608009411,715.210850047725,13.784689246783842
127,2021-04-22,741.5,753.77001953125,718.0399780273438,719.6900024414062,719.6900024414062,35590300,TSLA,-24.42999267578125,70.51606791033518,525678900,32.46089254452676,5.618250601632254,2249326.7305134335,1.2121981597208678,702.7790379594942,715.8999504159837,13.120912456489464
128,2021-04-23,719.7999877929688,737.3599853515625,715.4600219726562,729.4000244140625,729.4000244140625,28370000,TSLA,9.71002197265625,65.11664496673336,497308900,31.657455407211195,4.847643607003348,2245655.928708644,1.2964267892792722,704.7509628820548,717.9768848772266,13.225921995171802
129,2021-04-26,741.0,749.2999877929688,732.6099853515625,738.2000122070312,738.2000122070312,31038500,TSLA,8.79998779296875,63.826395761543075,528347400,30.423290158877627,3.958358764648437,2274886.196099292,1.2907685163824842,707.2286702394604,721.088135235658,13.85946499619763
130,2021-04-27,717.9600219726562,724.0,703.3499755859375,704.739990234375,704.739990234375,29437000,TSLA,-33.46002197265625,62.88858225448345,498910400,37.999942870522716,3.8846088954380575,2008769.0144492618,1.2941840456483833,707.044323572417,718.5730360046914,11.528712432274347
131,2021-04-28,696.4099731445312,708.5,693.5999755859375,694.4000244140625,694.4000244140625,22271000,TSLA,-10.3399658203125,56.38068973265421,476639400,37.47373486181792,2.822251456124442,2031667.8668501622,1.442234560891631,706.1077088199463,714.8541111445946,8.74640232464833
132,2021-04-29,699.510009765625,702.25,668.5,677.0,677.0,28845400,TSLA,-17.4000244140625,51.43213157206395,505484800,30.009259562359023,0.8645370483398438,2276560.320350954,1.4713231098318564,703.951582240691,709.030401737734,5.078819497043014
133,2021-04-30,667.5900268554688,715.469970703125,666.1400146484375,709.4400024414062,709.4400024414062,40758700,TSLA,32.44000244140625,51.01572758299048,546243500,22.084964946339653,-1.2452848161969865,2241625.554742672,1.500048301108368,704.3581318851884,709.0934172306066,4.7352853454182195
134,2021-05-03,703.7999877929688,706.0,680.5,684.9000244140625,684.9000244140625,27043100,TSLA,-24.53997802734375,37.88949943748949,519200400,14.578660722421004,-2.7135343279157365,1874754.105711316,1.1466539824534736,702.9167905910309,705.3713567972922,2.4545662062612337
135,2021-05-04,678.9400024414062,683.4500122070312,657.7000122070312,673.5999755859375,673.5999755859375,29739300,TSLA,-11.300048828125,26.89604748646491,548939700,5.192900946590958,-4.19792720249721,1490882.4699691343,0.8863808891275362,700.7451746647276,700.4834519955454,-0.2617226691822907
136,2021-05-05,681.0599975585938,685.2999877929688,667.3400268554688,670.9400024414062,670.9400024414062,21901900,TSLA,-2.65997314453125,27.79377870929501,527037800,3.9669124415699932,-4.1798206874302455,1431863.7262857652,0.8836649115812295,698.5373841296667,695.9383059102931,-2.5990782193736095
137,2021-05-06,680.760009765625,681.02001953125,650.0,663.5399780273438,663.5399780273438,27784600,TSLA,-7.4000244140625,24.924329840777332,554822400,5.48559047936566,-4.771071297781808,1426677.3289866308,0.8633880353068871,695.9449836776429,690.9539477744547,-4.991035903188163
138,2021-05-07,665.7999877929688,690.0,660.219970703125,672.3699951171875,672.3699951171875,23469200,TSLA,8.83001708984375,27.611089188011704,531353200,6.3398342786454815,-5.139287022181919,1456252.6115946032,0.8655337452075209,694.1986882287202,688.0948781348751,-6.103810093845141
139,2021-05-10,664.9000244140625,665.0499877929688,627.6099853515625,629.0399780273438,629.0399780273438,31392400,TSLA,-43.33001708984375,26.251121864835923,562745600,7.089420628564642,-4.991215079171317,1452680.0127405399,0.8730188324888475,689.3721171026924,679.0095088875626,-10.362608215129853
140,2021-05-11,599.239990234375,627.0999755859375,595.5999755859375,617.2000122070312,617.2000122070312,46503900,TSLA,-11.8399658203125,14.334116005129658,609249500,16.92812090098607,-6.4042155674525665,1209659.3303326864,0.8740499030122975,684.0260352585693,669.5003555520962,-14.52567970647317
141,2021-05-12,602.489990234375,620.4099731445312,586.77001953125,589.8900146484375,589.8900146484375,33823600,TSLA,-27.30999755859375,12.520441289480019,575425900,27.37187237830778,-7.682965523856024,1376939.3715408724,0.844563177216802,677.0529966948559,657.2526107976871,-19.80038589716878
142,2021-05-13,601.5399780273438,606.4600219726562,559.6500244140625,571.6900024414062,571.6900024414062,44184900,TSLA,-18.20001220703125,11.487663792731311,619610800,27.83473929532945,-8.562929643903457,1377020.9318767025,1.0027847959725744,669.2483304538596,644.0891325890285,-25.15919786483107
143,2021-05-14,583.4099731445312,592.8699951171875,570.4600219726562,589.739990234375,589.739990234375,33370900,TSLA,18.04998779296875,6.866527505629563,586239900,37.135984627583575,-10.045072501046317,1331942.037443236,1.0648368273056104,663.3588237709348,635.7277260729279,-27.631097698006897
144,2021-05-17,575.5499877929688,589.72998046875,561.2000122070312,576.8300170898438,576.8300170898438,32390400,TSLA,-12.90997314453125,8.798714474716235,553849500,36.80291699497004,-10.269965035574776,1338529.6917543586,1.0509887903999888,656.9492825352984,626.6665400755304,-30.282742459767974
145,2021-05-18,568.0,596.25,563.3800048828125,577.8699951171875,577.8699951171875,36830600,TSLA,1.03997802734375,9.724513157876217,590680100,35.29953255994477,-10.06739283970424,1436359.2265676057,1.0422146057106667,651.0915575413642,619.1593793127084,-31.932178228655744
146,2021-05-19,552.5499877929688,566.2100219726562,546.97998046875,563.4600219726562,563.4600219726562,39578400,TSLA,-14.40997314453125,10.207896165293377,630258500,33.74082740024251,-10.218500409807476,1453035.8762170698,1.0232501092040003,644.6003326844228,610.5902474142389,-34.010085270183936
147,2021-05-20,575.0,588.8499755859375,571.0700073242188,586.780029296875,586.780029296875,30821100,TSLA,23.32000732421875,8.262672836904429,599437400,32.30567863529216,-10.572177777971541,1398065.074564147,0.9779520700646249,640.3173472483081,606.9271369346445,-33.3902103136636
148,2021-05-21,596.1099853515625,596.6799926757812,580.0,580.8800048828125,580.8800048828125,26030600,TSLA,-5.9000244140625,11.248639136159,573406800,28.4622722005531,-10.372355651855468,1397276.4756435761,1.0456697627709417,635.9145811471602,602.9198858497473,-32.99469529741293
149,2021-05-24,581.5999755859375,614.47998046875,573.6500244140625,606.4400024414062,606.4400024414062,34558100,TSLA,25.55999755859375,19.02280125975861,607964900,25.48593415973694,-9.070962742396762,1517823.253235369,1.1505956900548022,633.7312790208081,603.461442248464,-30.269836772344092
150,2021-05-25,607.3099975585938,613.989990234375,595.7100219726562,604.6900024414062,604.6900024414062,28005900,TSLA,-1.75,26.688801289854425,579959000,22.48177156146051,-7.372569274902341,1486588.9439186095,1.4510059623475025,631.5800733482598,603.6504515089166,-27.929621839343213
151,2021-05-26,607.5599975585938,626.1699829101562,601.5,619.1300048828125,619.1300048828125,28639300,TSLA,14.44000244140625,30.8400884225735,608598300,18.662864081397966,-5.760569981166294,1571902.1238455407,1.6107811149250615,630.657846054523,606.0319212587467,-24.625924795776314
152,2021-05-27,620.239990234375,631.1300048828125,616.2100219726562,630.8499755859375,630.8499755859375,26370600,TSLA,11.719970703125,36.295491893678765,582227700,14.743886190297177,-3.617462812151227,1490811.9175878959,1.7325736988937102,630.6720778716648,609.8500834629299,-20.821994408734895
153,2021-05-28,628.5,635.5900268554688,622.3800048828125,625.219970703125,625.219970703125,22737000,TSLA,-5.6300048828125,42.04839697568676,559490700,10.06252341735189,-1.2077499389648436,1526259.4480836387,1.7573536137415808,630.2682180814026,612.214681499883,-18.053536581519552
154,2021-06-01,627.7999877929688,633.7999877929688,620.5499877929688,623.9000244140625,623.9000244140625,18084900,TSLA,-1.3199462890625,50.60790406695113,541405800,-1.1226672043231585,1.4302490234374998,1411011.48399623,1.3294478704638455,629.79650003197,614.012426563603,-15.784073468367069
155,2021-06-02,620.1300048828125,623.3599853515625,599.1400146484375,605.1199951171875,605.1199951171875,23302800,TSLA,-18.780029296875,55.03374265360017,564708600,-10.632765256437336,2.9656417846679686,1433687.9613957813,1.0804182258217188,627.9686107790232,612.6443601872314,-15.324250591791724
156,2021-06-03,601.7999877929688,604.5499877929688,571.219970703125,572.8400268554688,572.8400268554688,30111900,TSLA,-32.27996826171875,53.66640108244696,594820500,-10.473758353014158,3.711606052943638,1432284.0574690702,0.8317015124909772,623.8850119698709,606.5206165977295,-17.364395372141416
157,2021-06-04,579.7100219726562,600.6099853515625,577.2000122070312,599.0499877929688,599.0499877929688,24036900,TSLA,26.2099609375,52.28086090231468,570783600,-10.57997609041025,2.9134283883231027,1428225.0298562,1.1126867479070912,622.0453805493597,605.3712890893048,-16.67409146005491
158,2021-06-07,591.8300170898438,610.0,582.8800048828125,605.1300048828125,605.1300048828125,22543700,TSLA,6.08001708984375,57.33281544451093,548239900,-7.804937793852799,2.3113922119140624,1385635.0490662777,1.145030654862952,620.7923897592451,605.3341684421522,-15.45822131709292
159,2021-06-08,623.010009765625,623.0900268554688,595.5,603.5900268554688,603.5900268554688,26053400,TSLA,-1.53997802734375,60.84217386404284,574293300,-11.562014082346654,2.2793561662946424,1408718.4112791065,1.1477593222574878,619.5181406552617,605.0658389672778,-14.45230168798389
160,2021-06-09,602.1699829101562,611.7899780273438,597.6300048828125,598.780029296875,598.780029296875,16584600,TSLA,-4.80999755859375,62.6063767028592,557708700,-15.992366820728602,1.7849999564034598,1181861.3377798344,1.1559526571240148,617.9819842583441,604.0987913256774,-13.883192932666702
161,2021-06-10,603.8800048828125,616.5900268554688,600.5,610.1199951171875,610.1199951171875,23919600,TSLA,11.3399658203125,62.235112864980856,581628300,-17.67555620793434,1.1045360020228794,1153090.829111886,1.1582491279236558,617.3996146923325,605.0251303705252,-12.374484321807358
162,2021-06-11,610.22998046875,612.5599975585938,601.52001953125,609.8900146484375,609.8900146484375,16205300,TSLA,-0.22998046875,61.21417734388443,565423000,-10.375173516887145,0.2211789812360491,1116562.2341812772,1.0044308711059289,616.8433480224144,605.7735741055886,-11.069773916825739
163,2021-06-14,612.22998046875,625.489990234375,609.1799926757812,617.6900024414062,617.6900024414062,20424000,TSLA,7.79998779296875,59.09543686557252,585847000,-8.484988812839038,-0.16828438895089284,1107713.1997850977,0.9582031531415502,616.9060631645618,607.6068707726375,-9.299192391924294
164,2021-06-15,616.6900024414062,616.7899780273438,598.22998046875,599.3599853515625,599.3599853515625,17764100,TSLA,-18.33001708984375,51.422800184830685,568082900,-7.1379928468612395,-0.6138558523995535,1153580.7509731008,0.8503677351797452,615.6063536969323,606.3381191693952,-9.26823452753706
165,2021-06-16,597.5399780273438,608.5,593.5,604.8699951171875,604.8699951171875,22144100,TSLA,5.510009765625,45.294701457637906,590227000,-3.364107842938974,-0.9188563755580356,1068763.305818208,0.8422073498995541,614.8110678762104,606.1122539305941,-8.69881394561628
166,2021-06-17,601.8900146484375,621.469970703125,601.3400268554688,616.5999755859375,616.5999755859375,22701400,TSLA,11.72998046875,42.84566443355971,612928400,-0.09682125889320742,-1.1108208792550223,1117914.133166233,0.8240070441919847,614.9435795584124,607.7257495698776,-7.2178299885347315
167,2021-06-18,613.3699951171875,628.3499755859375,611.7999877929688,623.3099975585938,623.3099975585938,24560900,TSLA,6.71002197265625,46.181479283950026,637489300,9.734034135488185,-0.597607203892299,1015658.7091968777,0.8562216412595604,615.5633142250924,610.1233261835263,-5.439988041566153
168,2021-06-21,624.47998046875,631.3900146484375,608.8800048828125,620.8300170898438,620.8300170898438,24812700,TSLA,-2.47998046875,48.80793270003419,662302000,18.8113538094554,0.42724914550781246,1116673.471027474,0.8168784288083512,615.9534403632222,611.7705093998828,-4.182930963339345
169,2021-06-22,618.25,628.5700073242188,615.5,623.7100219726562,623.7100219726562,19158900,TSLA,2.8800048828125,54.10191751900129,643143100,26.785895607764854,1.2561771937779016,1339271.3138749963,0.722928945135787,616.5280019639209,613.6073574880018,-2.9206444759191754
170,2021-06-23,632.0,657.2000122070312,630.0399780273438,656.5700073242188,656.5700073242188,31099200,TSLA,32.8599853515625,79.4259691777107,674242300,28.130033362363726,2.135071018763951,1357218.591298795,0.5400376530296898,619.4940764350541,620.2169959243429,0.7229194892887563
171,2021-06-24,674.989990234375,697.6199951171875,667.6099853515625,679.8200073242188,679.8200073242188,45982400,TSLA,23.25,86.73514561476489,720224700,34.728058823067435,3.2995707920619415,1420470.8611394402,0.647549217046857,623.9626639083256,629.3866899858623,5.424026077536723
172,2021-06-25,689.5800170898438,693.8099975585938,668.7000122070312,671.8699951171875,671.8699951171875,32496700,TSLA,-7.95001220703125,85.64592948583693,687728000,49.2011655386375,3.939285714285714,1377039.6878616903,0.8746536592891339,627.511355108982,635.9225830829893,8.41122797400726
173,2021-06-28,671.6400146484375,694.7000122070312,670.3200073242188,688.719970703125,688.719970703125,21628200,TSLA,16.8499755859375,85.94215078260623,666099800,54.20175490356134,4.747034999302455,1203573.6214539066,0.9102656336384727,632.045326634474,644.0452581014716,11.999931466997623
174,2021-06-29,684.6500244140625,687.510009765625,675.8900146484375,680.760009765625,680.760009765625,17381300,TSLA,-7.9599609375,89.07907165814603,648718500,51.406266061149815,5.889676993233817,1308998.8982856115,0.9344991544151345,635.653821681226,649.6936814344183,14.039859753192331
175,2021-06-30,679.77001953125,692.8099975585938,678.1400146484375,679.7000122070312,679.7000122070312,18924900,TSLA,-1.05999755859375,85.03467547664849,667643400,48.07037892898076,6.490784999302455,1506174.0806570055,0.8812472435900208,638.9165024609152,654.3100400148203,15.393537553905048
176,2021-07-01,683.9199829101562,687.989990234375,672.7999877929688,677.9199829101562,677.9199829101562,18634500,TSLA,-1.780029296875,83.07454837570165,649008900,43.43782467630626,6.652357482910156,1603944.227570666,0.8644894446152639,641.805649160859,657.942338921795,16.13668976093595
177,2021-07-02,678.97998046875,700.0,673.260009765625,678.9000244140625,678.9000244140625,27054500,TSLA,0.98004150390625,82.10771737139433,676063400,37.95355123294378,6.804428318568638,1801195.002348595,0.8340716369712717,644.5533806610963,661.1665982282976,16.613217567201332
178,2021-07-06,681.7100219726562,684.0,651.4000244140625,659.5800170898438,659.5800170898438,23284500,TSLA,-19.32000732421875,79.04053305276285,652778900,32.336505617836195,6.732286507742745,1793682.951185409,0.8483714544026743,645.6664648410035,660.9225088223816,15.25604398137807
179,2021-07-07,664.27001953125,665.7000122070312,638.3200073242188,644.6500244140625,644.6500244140625,18792000,TSLA,-14.92999267578125,71.69199295328413,633986900,24.804025737733017,6.153536987304687,1885009.8316519347,1.0221281595871674,645.5911729575264,658.4190496826402,12.82787672511381
180,2021-07-08,628.3699951171875,654.4299926757812,620.4600219726562,652.8099975585938,652.8099975585938,22773300,TSLA,8.15997314453125,67.26811394599291,656760200,11.35376775505271,4.528215680803571,1806956.2149323013,1.274851297841879,646.1259007057537,657.5561185866331,11.430217880879468
181,2021-07-09,653.1799926757812,658.9099731445312,644.6900024414062,656.9500122070312,656.9500122070312,18140500,TSLA,4.1400146484375,66.32849870718671,638619700,2.6062995743297934,3.1025724138532365,1560451.096718686,1.327063422435698,646.9276867428854,657.4628714513098,10.535184708424367
182,2021-07-12,662.2000122070312,687.239990234375,662.1599731445312,685.7000122070312,685.7000122070312,25927000,TSLA,28.75,70.30716130951213,664546700,-6.348028397103244,1.9443575177873884,1356883.4608656287,1.3158352972458232,649.7997108513407,661.8070469521899,12.007336100849216
183,2021-07-13,686.3200073242188,693.280029296875,666.2999877929688,668.5399780273438,668.5399780273438,20966100,TSLA,-17.1600341796875,71.61661704280257,643580600,-9.181355093131124,1.552500261579241,1239562.22225123,1.259396415789063,651.1878787903039,662.8428825022136,11.655003711909671
184,2021-07-14,670.75,678.6099853515625,652.8400268554688,653.3800048828125,653.3800048828125,21641200,TSLA,-15.15997314453125,58.317348334321245,665221800,-11.58583714387642,0.43796408517020086,1212076.0400550629,1.1006133085453995,651.3502585008601,661.3870551761519,10.036796675291725
185,2021-07-15,658.3900146484375,666.1400146484375,637.8800048828125,650.5999755859375,650.5999755859375,20209600,TSLA,-2.780029296875,42.361525076930505,645012200,-13.696008560803524,-1.1436782836914061,1094314.3060249148,0.8026103772840305,651.2946819886437,659.7275044699651,8.43282248132141
186,2021-07-16,654.6799926757812,656.7000122070312,642.2000122070312,644.219970703125,644.219970703125,16371000,TSLA,-6.3800048828125,36.19725491346314,628641200,-14.324988815619061,-1.9619288853236607,1085819.025633567,0.7062659358300398,650.7706293008274,657.3417300442974,6.5711007434699695
187,2021-07-19,629.8900146484375,647.2000122070312,621.2899780273438,646.219970703125,646.219970703125,21297100,TSLA,2.0,32.592181295839225,649938300,-10.045624351168643,-2.2540723528180804,831690.8207922406,0.7146587298699301,650.4335434787754,655.6306901456554,5.19714666688003
188,2021-07-20,651.989990234375,662.3900146484375,640.5,660.5,660.5,15487100,TSLA,14.280029296875,34.97701831229966,634451200,-6.1017808898284445,-2.596216038295201,764514.2355072361,0.6878181375608203,651.179206924792,656.3798147386316,5.200607813839611
189,2021-07-21,659.6099853515625,664.8599853515625,650.2899780273438,655.2899780273438,655.2899780273438,13953300,TSLA,-5.21002197265625,39.30980891645317,620497900,-6.391315096241971,-2.0083238874162945,769444.1025241938,0.7149584308588681,651.483708487944,656.2121475522796,4.728439064335589
190,2021-07-22,656.4400024414062,662.1699829101562,644.5999755859375,649.260009765625,649.260009765625,15105700,TSLA,-6.02996826171875,37.79045618390585,635603600,-10.244055458961334,-1.6773241315569194,782918.7791498802,0.720097443992582,651.3189900640685,655.1425878927943,3.823597828725724
191,2021-07-23,646.3599853515625,648.7999877929688,637.2999877929688,643.3800048828125,643.3800048828125,14604900,TSLA,-5.8800048828125,35.95254946816,620998700,-9.138629611181088,-1.436394827706473,779698.5495071802,0.707833020467463,650.7309170876792,653.3329597374125,2.602042649733221
192,2021-07-26,650.969970703125,668.2000122070312,647.1099853515625,657.6199951171875,657.6199951171875,25336600,TSLA,14.239990234375,41.42176193944596,646335300,-11.843060530349202,-1.2846093314034597,763683.030314533,0.6921174427358363,651.2412191639391,653.9925036419932,2.7512844780540036
193,2021-07-27,663.4000244140625,666.5,627.239990234375,644.780029296875,644.780029296875,32813300,TSLA,-12.8399658203125,49.507026390686065,679148600,-7.218613520406657,-0.625465829031808,761494.2596257215,0.6572756379142994,650.7626125071196,652.5751998965903,1.8125873894707638
194,2021-07-28,647.0,654.969970703125,639.4000244140625,646.97998046875,646.97998046875,16006600,TSLA,2.199951171875,48.4958805788224,663142000,-1.3232580426593175,-0.7633215767996651,1035022.24492248,0.661974274779575,650.4824175413145,651.7143969076918,1.2319793663773453
195,2021-07-29,649.7899780273438,683.6900024414062,648.7999877929688,677.3499755859375,677.3499755859375,30394600,TSLA,30.3699951171875,53.47316955639153,693536600,-0.4450087428255419,-1.2198926653180804,1063155.3390000367,0.5980360291355742,652.4726070261014,655.6583320889604,3.185725062858978
196,2021-07-30,671.760009765625,697.530029296875,669.0,687.2000122070312,687.2000122070312,29600500,TSLA,9.85003662109375,55.044214495764116,663936100,6.7889557183305485,-0.6923930576869419,1241777.1791036406,0.7536638373867633,655.045007409874,660.5108982609713,5.465890851097356
197,2021-08-02,700.0,726.9400024414062,698.4000244140625,709.6699829101562,709.6699829101562,33615800,TSLA,22.469970703125,58.96303653741518,697551900,7.262183434411503,0.11200081961495534,1243244.5416950425,0.9238453058314586,659.0913018913764,668.0738343608459,8.982532469469561
198,2021-08-03,719.0,722.6500244140625,701.010009765625,709.739990234375,709.739990234375,21620300,TSLA,0.07000732421875,71.3765683701798,675931600,14.987973967028509,2.191536821637835,1234726.837455098,0.9981240643044119,662.8430565834503,674.4840121875427,11.640955604092369
199,2021-08-04,711.0,724.9000244140625,708.9299926757812,710.9199829101562,710.9199829101562,17002600,TSLA,1.17999267578125,77.60480217871279,658929000,16.596391154549902,3.6969292776925218,1212082.7788933592,0.9749336855466848,666.4043103854286,680.0895461448679,13.685235759439252
200,2021-08-05,716.0,720.9500122070312,711.4099731445312,714.6300048828125,714.6300048828125,12919600,TSLA,3.71002197265625,81.56662888875461,646009400,18.582898450825105,4.651536560058593,1102573.3417514798,0.9491162680696204,669.9765840519015,685.4034628737824,15.426878821880905
201,2021-08-06,711.9000244140625,716.3300170898438,697.6300048828125,699.0999755859375,699.0999755859375,15576200,TSLA,-15.530029296875,78.7375957880025,661585600,16.29822671353508,5.4139650617327,1212379.4345492458,0.9006649634852576,672.1338723136819,687.5106186756524,15.376746361970504
202,2021-08-09,710.1699829101562,719.030029296875,705.1300048828125,713.760009765625,713.760009765625,14715300,TSLA,14.6600341796875,76.6549542098322,646870300,13.61511162245005,5.377178301130021,1242723.5973246747,0.9061056182211218,675.2172899027147,691.5489865356482,16.331696632933472
203,2021-08-10,713.989990234375,716.5900268554688,701.8800048828125,709.989990234375,709.989990234375,13432300,TSLA,-3.77001953125,76.86642224654474,633438000,11.530141116063955,5.568035234723772,1314623.7456098064,0.8902513687755967,677.7930454828377,694.38606402776,16.5930185449223
204,2021-08-11,712.7100219726562,715.1799926757812,704.2100219726562,707.8200073242188,707.8200073242188,9800600,TSLA,-2.16998291015625,78.9489859402603,623637400,5.712035533700867,5.831428091866629,1437599.7415897103,0.8338336673789444,680.0172648784956,696.4528245349074,16.435559656411897
205,2021-08-12,706.3400268554688,722.7999877929688,699.4000244140625,722.25,722.25,17459100,TSLA,14.42999267578125,85.06403286685169,641096500,-3.2199983889765402,5.71496364048549,1442191.627632401,0.8578886564493184,683.1456156282367,700.4216207603063,17.2760051320696
206,2021-08-13,723.7100219726562,729.9000244140625,714.3400268554688,717.1699829101562,717.1699829101562,16698900,TSLA,-5.08001708984375,85.13910628253609,624397600,-7.983390959739774,5.599356951032365,1360630.8275444142,0.8660509535998551,685.665939130601,702.9982918602832,17.332352729682157
207,2021-08-16,705.0700073242188,709.5,676.4000244140625,686.1699829101562,686.1699829101562,22677400,TSLA,-31.0,71.78810547034536,647075000,-16.903342206472463,4.928071158272879,1032442.3486364983,0.886346565432734,685.7032757068644,700.4093212525714,14.70604554570707
208,2021-08-17,672.6599731445312,674.5800170898438,648.8400268554688,665.7100219726562,665.7100219726562,23721300,TSLA,-20.4599609375,61.03281284162309,670796300,-19.602371193010132,3.6251065935407363,861107.1871234798,1.123095684445884,684.2222939487748,695.0709675172,10.84867356842517
209,2021-08-18,669.75,695.77001953125,669.3499755859375,688.989990234375,688.989990234375,20349400,TSLA,23.27996826171875,56.25644872541877,650446900,-14.86803855252809,1.3418225969587052,1090194.7880639788,1.2820205967465428,684.575456636597,694.1354325506115,9.559975914014558
